розмарин сушеный,23
розовая вода,20
розовые бутоны сушеные,20
розовые лепестки,20
розы,20
рокфор,20
ром,2
ромашка сушеная,20
ромовый экстракт,29
ром темный,20
ростбиф,20
рукола,20
рулька,23
рыба,20
рыба белая,20
рыба белая филе,20
рыба консервированная,7
рыба копченая,20
рыба копченая филе,20
рыба красная,20
рыба красная соленая,20
рыба красная филе,20
рыба-меч,20
рыба морская,20
рыба солнечник филе,11
рыба-соль,15
рыбное филе,20
рыбные консервы,20
рыбные кости,20
"рыбные обрезки, головы, плавники",23
рыбный бульон,20
рыбный соус,20
рыбный соус Nam Pla,20
рыбный соус тайский,20
рыбный фарш,20
рябина черноплодная,20
рябчик,20
ряженка,20
ряженка 4%,20
сайда,20
сайда филе,20
сайра,20
сайра консервированная,7
саке,25
салака,20
салат,20
салат айсберг,20
салат китайский,20
салат корн,6
салат кочанный,20
салат кучерявый,20
салат листовой,20
салатный микс,20
салат романо,20
салат фриссе,20
сало,20
сало копченое в перце,20
сало копченое с мясными прослойками,20
сало с мясными прослойками,20
сальник,20
сальса,20
сальса верде,29
салями,20
салями итальянская,20
сардельки,20
сардельки копченые,20
сардинки маленькие,11
сардины,20
сардины в масле,7
сахар,20
сахар ванильный,20
сахар демерара,20
сахар жемчужный,20
сахар коричневый,20
сахар коричневый крупнокристаллический,20
сахар мусковадо,21
сахарная пудра,20
сахарная пудра апельсиновая,20
сахарная пудра ванильная,20
сахарные жемчужинки,20
сахарные кондитерские украшения,21
сахарный песок,20
сахарный песок крупный,20
сахарный песок мелкий,20
сахарный сироп,20
сахар пальмовый,20
сахар-рафинад,20
сахар-рафинад с корицей,20
сахар тростниковый,20
сванская соль,20
свекла,20
свекла вареная,20
свекольная ботва,20
свекольные листья,20
свиная вырезка,20
свиная голова,20
свиная грудинка,20
свиная корейка,20
свиная корейка копченая,20
свиная корейка на кости,20
свиная лопатка варено-копченая,20
свиная мякоть,20
свиная пашина,14
свиная печень,20
свиная рулька,23
свиная рулька варено-копченая,20
свиная рулька копченая,20
свиная шейка,22
свинина,20
свинина вареная,20
свинина нежирная,20
свинина с жирком,20
свиное сердце,20
свиное филе,20
свиной подчеревок,20
свиной фарш,20
свиной язык,20
свиные котлеты на косточке,11
свиные легкие,20
свиные ножки,20
свиные отбивные,20
свиные отбивные на косточке,20
свиные ребра,20
свиные уши,11
свиные щечки,11
свити,20
сельдерей,20
сельдерей зелень,20
сельдерей корень,20
сельдерей корень сушеный,23
сельдерейная соль,20
сельдерей семена,29
сельдерей стебли,20
сельдь,20
сельдь слабосоленая,20
сельдь соленая,11
сельдь филе,20
семга,20
семга копченая,20
семга свежая,20
семга соленая,20
семга филе на коже,20
семечки,20
семечки смесь,25
семолина,20
сервелат варено-копченый,20
сибас,20
сидр,20
сироп,20
сироп от консервированных груш,20
сироп от консервированных персиков,25
сироп топинамбура,9
скумбрия,23
скумбрия свежая,20
скумбрия филе,20
скумбрия холодного копчения,20
сливки,17
сливки 10-20%,20
сливки 15%,20
сливки 20%,20
сливки 33-35%,20
сливки жирные,20
сливки кондитерские,20
сливовая паста,20
сливовое варенье,20
сливовое вино,20
сливовый джем,20
сливовый ликер,25
сливовый соус,20
сливочное масло,20
сливы,14
сливы замороженные,20
смалец,20
смесь для кекса,11
смесь для оладий,20
смесь для хлеба 8 злаков,20
сметана,20
сметана 10%,20
сметана 15%,29
сметана 18%,20
сметана 20%,20
сметана 25%,20
сметана 30%,20
сметана 35%,20
сметана жирная,20
сметана нежирная,20
сметана некислая,20
смородина сушеная,20
смородиновые листья,20
сморчки сухие,20
снежок,1
сныть,20
сода,20
соевая мука,20
соевое масло,20
соевое молоко,20
соевые ростки,20
соевый соус,20
сок,20
сок из красных апельсинов,18
сок мультивитаминный,18
сок юзу,18
солод,29
солод жидкий,20
солодовый экстракт,20
солод темный,20
соломка,20
соль,20
соль гималайская,20
соль крупного помола,20
соль морская,20
сом филе,20
сосиски,20
сосиски из куриного фарша,11
сосиски копченые,20
соус,20
соус black bean,25
соус sambal oelek,29
соус барбекю,20
соус краснодарский,20
соус красный острый,20
соус мирин,23
соус наршараб,20
соус острый,20
соус песто,23
соус сацебели,20
соус табаско,26
соус терияки,20
соус ткемали,9
соус ткемали благородный,20
соус ткемали ранний,25
соус устричный,29
соус чили,20
соус чили сладкий,29
соус экзотический,20
соя,20
спагетти,20
спагетти № 3,20
спагетти № 5,20
спагетти лунги,20
спаржа,14
спаржа белая,20
спаржа зеленая,20
спаржа молодая,20
спек,20
спельта,9
спельтовая (полбяная) мука,20
специи,20
спирт,20
спирулина порошок,20
спред,20
ставрида,20
стейк семги,11
стейк семги,20
стеклянная лапша,20
страчателла,20
судак,20
судак филе,20
судак филе на коже,20
сулугуни,20
сулугуни копченый,20
сумах,20
суповой набор,20
сухари,23
сухари белые,20
сухари молотые,20
сухари панировочные,20
сухари ржаные,20
сухарная крошка,20
сухофрукты,20
сухофрукты тропические,23
сушки,20
сыворотка,20
сыр,20
сыр tete de moine,20
сыр Австрия блю,20
сыр адыгейский,20
сыр бри,20
сыр буко,20
сыр гауда,20
сыр гойя,20
сыр голландский,20
сыр голубой,20
сыр гравьера,20
сыр джугас,20
сыр домашний,20
сыр дорблю,20
сыр имеретинский,20
сыр кефалотири,20
сырки творожные,20
сыр козий мягкий,20
сыр козий твердый,20
сыр колбасный,20
сыр копченый,20
сыр коттедж,20
сыр Маскарпоне,20
сыр мраморный,20
сыр мягкий,23
сыр овечий,20
сыр панир,20
сыр пеше миньон,20
сыр плавленый,20
сыр плавленый шоколадный,20
сыр пластинками,20
сыр полутвердый,20
сыр провола,20
сыр российский,20
сыр скаморца,20
сыр скаморца копченый,20
сыр сливочный,20
сыр с плесенью,20
сыр с плесенью мягкий,20
сыр твердый,20
сыр филадельфия,20
сыр фонтина,20
сыр хаварти,20
сыр швейцарский,20
сычужный фермент,29
таледжо,20
тальолини,20
тальятелле,20
тальятелле-гнезда,11
тамаринд,11
тамариндовая паста,29
тапиока,20
тарталетки,23
тартар,25
тархун,20
творог,20
творог 18%,20
творог 2%,20
творог 5%,20
творог 9%,20
творог жирный,20
творог зерненый,20
творог обезжиренный,20
творожная масса,20
творожная паста,20
творожный сыр,20
творожный сыр соленый,20
творожок клубничный,20
текила,9
телятина,23
телятина вареная,20
телячий фарш,20
телячьи отбивные на косточке,11
телячьи шницели,11
телячьи эскалопы,20
телячья вырезка,20
телячья печень,20
телячья щека,11
тесто бездрожжевое,20
тесто готовое,20
тесто для вонтонов,20
тесто для пиццы,11
тесто дрожжевое,23
тесто катаифи,20
тесто макаронное,20
тесто макаронное для лазаньи,20
тесто пельменное,20
тесто песочное,23
тесто пресное,20
тесто пряничное,20
тесто слоеное,20
тесто слоеное бездрожжевое,23
тесто слоеное дрожжевое,14
тесто фило,20
тилапия,20
тилапия филе,20
тильзитер,20
тимьян,21
тимьян лимонный,8
тимьян свежий,23
тимьян сушеный,20
ткемали,20
тмин,20
тмин молотый,20
томатная паста,20
томатное пюре,20
томатный концентрат,20
томатный порошок,20
томатный сок,20
томатный соус,20
томатный соус итальянский,20
томатный соус острый,20
томатный соус с базиликом,20
тоник,2
топинамбур,20
топленое масло,20
тортильи,23
тортильони,20
тофу,20
травы ароматные,20
травы пряные с перцем,29
травы сухие,20
треска,20
треска печень,20
треска филе,20
трюфель,20
трюфельная крошка,20
трюфельное масло,25
трюфель черный,11
тунец,23
тунец консервированный,20
тунец филе,20
тушенка,20
тыква,20
тыквенное масло,11
тыквенное пюре,20
тыквенные семечки,20
тюлька свежая,20
угорь,20
угорь копченый,20
угурт,20
укроп,20
укропное семя,29
укроп свежий,20
укроп сушеный,20
уксус,20
уксус 9%,20
уксус из сидра,25
уксусная эссенция,20
уксус столовый,20
улитки,20
улитки виноградные,11
урюк,20
устрицы,20
утиная грудка,20
утиная печень,20
утиное филе,20
утиные бедрышки,20
утиные ножки,23
утка,23
утка печеная,20
утка тушка,15
уцхо-сунели,20
фазан,20
фарш (баранина и говядина),20
фарш (свинина и курица),20
фасоль,20
фасоль белая,20
фасоль белая консервированная,20
фасоль белая лима,20
фасоль зеленая стручковая,20
фасоль кенийская,21
фасоль кидни красная,20
фасоль консервированная,20
фасоль красная,20
фасоль красная вареная,9
фасоль красная консервированная,20
фасоль молодая замороженная,20
фасоль пинто,20
фасоль спаржевая вареная,20
фасоль стручковая,20
фасоль стручковая замороженная,20
фасоль стручковая консервированная,20
фасоль черный глаз,20
фейхоа,20
фенхель,20
фенхель семена,20
фенхель семена молотые,20
фестонате,20
фета,20
фетаки,20
фетакса,20
феттучине,20
фиалки засахаренные,11
фиалковый сироп,20
физалис,23
филе красного окуня,11
филе лосося,20
филе палтуса,11
финики,20
финики без косточек,9
финики иранские,20
финики иранские без косточек,11
фисташки,20
фисташки очищенные,20
фисташки очищенные несоленые,21
фисташки рубленые,20
фисташковая мука,20
фисташковая паста,20
фисташковое масло,20
фокачча,23
форель,20
форель вареная,20
форель горячего копчения,20
форель озерная свежая,11
форель слабосоленая,20
форель стейки,11
форель филе,20
форель холодного копчения,20
фрикадельки,20
фрукт дракона,11
фруктовый сироп,20
фруктовый сок,20
фруктовый сок без сахара,9
фруктоза,20
фрукты,20
фрукты консервированные,20
фундук,20
фундучная мука,20
фунчоза,20
халва,20
халва ванильная,20
халва подсолнечная,20
халуми,20
хамон,20
хек,20
хек филе,20
херес,9
хересный уксус,29
хлеб,20
хлеб 7 злаков,16
хлеб белый,20
хлеб белый сухой,20
хлеб бородинский,22
хлеб датский ржаной,20
хлеб для сэндвичей,20
хлебная крошка,20
хлеб ржаной,20
хлеб серый,20
хлеб с кунжутом,22
хлеб цельнозерновой,20
хлебцы пшенично-ржаные цельнозерновые,20
хлопья 4 злака,20
хлопья 5 злаков,20
хлопья 7 злаков,25
хлопья быстрого приготовления,9
хлорид кальция,20
хмели-сунели,20
хмель,25
хрен,20
хрен протертый,20
хрен со сливками,20
хурма,20
хурма спелая,20
цесарка тушка,20
цикорий,29
цитроновые цукаты,21
цитрусовые цукаты,11
цитрусовый свежевыжатый сок,18
цукаты,20
цукини,20
цукини цветы,11
цыплята,20
цыплята-корнишоны,11
чабер,20
чабрец,20
чабрец сушеный,20
чай дарджилинг,19
чай жасминовый,25
чай зеленый,19
чай копченый лапсанг сушонг,20
чай красный,20
чай ройбуш,25
чай черный,20
чай черный крупнолистовой,29
чай черный со специями,27
чай эрл грей,9
чатни манго,20
чеддер,20
черемуха,20
черемуховая мука,20
черемша,20
черешневый джем,20
черешня,20
черешня консервированная без косточек,25
черная смородина,20
черника,20
черника замороженная,20
чернила каракатицы,20
черничный джем,9
чернослив,20
чернослив без косточек,20
чернослив вяленый,20
чернослив копченый без косточек,20
черносмородиновое варенье,20
черносмородиновый джем,20
чеснок,20
чеснок молодой,20
чеснок сушеный,20
чесночная соль,4
чесночное масло,23
чесночный порошок,20
чечевица,20
чечевица вареная,25
чечевица зеленая,20
чечевица красная,20
чечил спагетти,20
чиабатта,22
чиа семена,20
чипотле молотый,4
чипсы,20
чоризо,20
шалфей,20
шалфей свежий,6
шалфей сушеный,30
шампанское,20
шампанское советское,9
шампанское сухое,25
шампиньоны,23
шампиньоны замороженные,20
шампиньоны консервированные,20
шампиньоны маринованные,20
шампиньоны свежие,20
шафран,20
шафран имеретинский,20
шафран молотый,29
шафран нити,11
шелковица,20
шелковица сушеная,20
шиповник,20
шиповниковый сироп,20
шнапс,20
шнитт-лук,24
шоколад,20
шоколад белый,20
шоколад горький с апельсиновой цедрой,20
шоколад молочный,20
шоколад мятный,20
шоколадная паста,20
шоколадная стружка,20
шоколадное масло,20
шоколадно-ореховая паста,20
шоколадные горошины,20
шоколадные капли,20
шоколадные капли белые,20
шоколадные конфеты,20
шоколадные хлопья,20
шоколадные шарики из готовых завтраков,21
шоколадный ликер,20
шоколадный сироп,20
шоколадный соус,20
шоколад полусладкий,20
шоколад с орехами,20
шоколад черный горький,20
шоколад черный горький 70%,20
шоколад черный горький 75%,29
шоколад черный горький 85%,20
шортенинг,9
шпик,11
шпик копченый,20
шпинат,20
шпинат замороженный,20
шпинат молодой,20
шпинат свежий,20
шпроты,20
шпроты в масле,20
шрот,20
щавель замороженный,20
щавель свежий,8
щука,20
щука филе,20
эгг-ног,9
эдам,20
эль,18
эмменталь,20
эскалоп,20
эстрагон,20
эстрагон сушеный,8
яблоки,20
яблоки антоновка,14
яблоки гала,20
яблоки голден,20
яблоки гренни смит,14
яблоки зеленые,20
яблоки красные,11
яблоки моченые,11
яблоки нетвердых сортов,20
яблоки сладкие,20
яблоки сушеные,20
яблочная эссенция,29
яблочное варенье,20
яблочное повидло,20
яблочное пюре,20
яблочные чипсы,9
яблочный джем,20
яблочный сироп,25
яблочный сок,20
яблочный соус,25
яблочный уксус,20
ягнятина,20
ягнятина кострец,20
ягнятина фарш,20
ягнячьи отбивные на косточке,11
ягнячья голень нарубленная,20
ягнячья корейка,20
ягодное варенье,25
ягодное желе,20
ягодный сироп,20
ягодный сок,20
ягодный соус кислый,20
ягоды,20
ягоды вяленые,23
ягоды замороженные,20
ягоды лесные,20
ягоды лесные замороженные,20
яичные белки,20
яичные желтки,20
яичные желтки вареные,11
яичные желтки крупные,20
яичный меланж,20
яичный порошок,25
яйца куриные,20
яйца куриные крупные,20
яйца перепелиные,20
японская крошка панко,20
ячменные хлопья,20
ячмень,20
ячневая крупа,20
абрикосовое варенье,20
абрикосовое пюре,20
абрикосовый джем,20
абрикосовый сок,9
абрикосы,20
абрикосы консервированные,20
авокадо,23
агава сироп,20
агар-агар,20
аграм,20
аджика,20
аджика зеленая,20
айва,23
айвовое пюре,20
айран,20
айсинг,20
акула стейки,20
алкоголь,9
алкоголь крепкий,25
алыча,20
альбухара,11
альмехи,20
амарантовая мука,20
ананасовый сироп,20
ананасовый сок,20
ананасы,20
ананасы вяленые,20
ананасы консервированные,23
анис,23
анис звездочки,20
анисовый ликер,18
анис семена,20
анчоусы,20
апельсиновая вода,20
апельсиновая цедра,20
апельсиновая эссенция,29
апельсиновое варенье,20
апельсиновые цукаты,20
апельсиновый джем,20
апельсиновый джем с имбирем,20
апельсиновый ликер,20
апельсиновый сироп,9
апельсиновый сок,23
апельсиновый сок свежевыжатый,20
апельсиновый уксус,25
апельсиновый экстракт,29
апельсины,20
апельсины красные,11
апельсины крупные,11
арахис,20
арахис жареный,20
арахисовая паста,20
арахисовое масло,20
арахис соленый,20
арбузная мякоть,20
арбузы,20
аргановое масло,20
аришта,20
ароматизатор,20
ароматизатор ананас,23
ароматизатор вишня,26
ароматизатор малина,26
ароматизатор ром,20
артишоки,20
артишоки в масле,20
артишоки маринованные,20
аспирин,11
ассорти мясное,20
ассорти овощное,20
ассорти фруктовое,20
ассорти ягодное,20
аши,20
багет,20
багет вчерашний,20
багет мини,20
бадан,13
бадьян,4
базилик лимонный,20
базилик свежий,20
базилик сушеный,20
базилик тайский,21
базилик фиолетовый,20
баклажаны,23
баклажаны мини,20
баклажаны тайские,20
балык,20
бальзам,20
бальзамический крем,9
бальзамический соус,25
бальзамический уксус,9
бальзам рижский черный,25
бамия,20
банановое пюре,20
банановые чипсы,21
банановый зеленый сироп,18
банановый ликер,18
бананы,20
бананы мини,20
барабулька,20
бараний ливер,20
бараний окорок на косточке,22
бараний фарш,20
баранина,20
баранки,20
бараньи антрекоты,14
бараньи голяшки,11
бараньи потроха,14
бараньи ребрышки,11
баранья лопатка,14
баранья нога,20
баранья печень,20
барбарис,20
барбарис вяленый,25
барбарис молотый,20
бастурма,20
батат,20
батон,20
батончики шоколадные,20
безе,20
бекон,23
бекон варено-копченый,20
бекон сырокопченый,20
белорыбица,20
бирнель,18
бисквик смесь готовая,27
бисквит,20
бисквитная крошка,20
бисквитный корж,20
бисквитный рулет,20
бисквит шоколадный,20
бифштекс,11
блинная мука,20
блины готовые,20
блины овсяные,11
бобовые ростки,20
бобы,20
бобы мунг пророщенные,20
бобы тонка,11
ботарга,20
брезаола,20
бренди,20
брокколи замороженная,20
брокколи свежая,20
брусника замороженная,20
брусника свежая,20
брусника сушеная,20
брусничное варенье,20
брусничный соус,20
брынза,23
брынза сербская,20
брюква,20
буженина,20
бузина сироп,25
букет гарни,6
булгур,20
булка,22
булка белая,20
булка сдобная,20
булочки,20
булочки белые черствые,20
булочки бриошь,11
булочки вчерашние,11
булочки для гамбургеров,11
булочки зерновые,11
булочки ржаные,22
булочки с кунжутом,11
бульон,20
бульонные кубики,20
бурбон,20
Буррата,20
буряк,20
бусинки кондитерские,29
бусинки кондитерские серебряные,23
бычий хвост,20
ванилин,20
ваниль в стручках,20
ванильная настойка,25
ванильная эссенция,20
ванильный порошок,20
ванильный сироп,20
ванильный экстракт,23
варенье,20
васаби,20
вафельная крошка,20
вафельные коржи,20
вафельные трубочки,20
вафли,20
вафли шоколадные,20
вермишель,20
вермишель яичная,20
вермут,20
вермут белый,20
вермут сухой,20
ветчина,20
ветчина вареная,20
ветчина варено-копченая,22
ветчина копченая,20
ветчина пармская,20
ветчина сырокопченая,20
вешенки,20
винегрет,20
винный камень,4
винный уксус,20
винный уксус белый,20
винный уксус красный,29
винный уксус на чесноке,29
винный уксус на эстрагоне,25
вино белое,23
вино белое полусладкое,20
вино белое полусухое,20
вино белое сладкое,20
вино белое столовое,9
вино белое сухое,20
виноград,20
виноград без косточек,20
виноград белый,20
виноград изабелла,14
виноградное желе,25
виноградные листья,20
виноградные листья маринованные,20
имбирь,20
виноградные листья молодые,11
виноградный сок,20
виноградный сок осветленный,29
виноград синий,20
виноград черный,20
вино десертное,20
вино игристое сухое,20
вино красное,20
вино красное полусладкое,20
вино красное полусухое,20
вино красное сладкое,20
вино красное сухое,20
вино крепленое,20
вино розовое полусладкое,25
вино розовое полусухое,20
виски,20
витамин C в порошке,20
вишневая настойка,18
вишневое варенье,20
вишневые листья,20
вишневый джем,20
вишневый ликер,23
вишневый сироп,9
вишневый сок,20
вишня,20
вишня вяленая,20
вишня замороженная,20
вишня засахаренная кондитерская,11
вишня коктейльная,20
вишня мараскино,11
"вишня, протертая с сахаром",20
вода,20
вода минеральная без газа,9
вода минеральная газированная,20
водка,20
водка анисовая,29
водоросли,20
вустерширский соус,20
галангал корень,28
галеты,20
гамбургер,20
ганаш,20
гарам масала,20
гарнир,20
гаспачо,20
гвоздика,20
гвоздика молотая,23
герань листья,20
геркулес,20
глазурь,20
глазурь белая,20
глазурь готовая,23
глазурь черная,23
глазурь шоколадная белая,20
глутамат натрия,20
глюкоза,20
глюкоза сироп,20
говядина,20
говядина на кости,20
говяжий фарш,23
говяжий язык,20
говяжье сердце,23
говяжьи бифштексы,20
говяжьи голяшки,20
говяжьи легкие,20
говяжьи ребра,20
говяжьи стейки рибай,20
говяжья вырезка,11
говяжья грудинка,14
говяжья лопатка,20
говяжья мозговая кость,11
говяжья мякоть,14
говяжья печень,11
говяжья черева,20
говяжья шейка,14
годжи,20
голец филе,11
голубика,20
голубика замороженная,20
голубь,20
горбуша,23
горбуша в собственном соку,7
горбуша филе,20
горгонзола,20
горгонзола пиканте,20
горох,20
горох колотый,20
гороховые ростки,21
гороховый суп,20
горошек зеленый,20
горошек зеленый замороженный,20
горошек зеленый консервированный,20
горошек стручковый свежий,20
горчица,20
горчица дижонская,20
горчица дижонская с медом,20
горчица желтая семена,20
горчица острая,20
горчица русская,25
горчица семена,20
горчица с зернами,20
горчица сухая,20
горчица французская,20
горчица цитрусовая,20
горчичное масло,20
горчичный порошок,20
грана падано,25
гранатные зерна,20
гранатовая паста,25
гранатовый сироп,20
гранатовый сок,20
гранатовый сок свежевыжатый,18
гранатовый соус,29
гранаты,20
гранита,20
гранола с орехами,20
граппа,29
гратен,14
грейпфрутовая цедра,20
грейпфрутовый сок,20
грейпфруты,20
грейпфруты розовые,20
гренадин,20
гренки,20
грецкие орехи,20
грецкие орехи рубленые,20
гречневая крупа,20
гречневая крупа зеленая,25
гречневая лапша соба,20
гречневая мука,20
гречневое молоко,9
гречневые хлопья,20
грибы,20
грибы белые,20
грибы белые замороженные,20
грибы белые маринованные,20
грибы белые сухие,20
грибы замороженные,20
грибы замороженные (опята и маслята),20
грибы лесные,20
грибы маринованные,20
грибы свежие,20
грибы соленые,20
грибы соломенные консервированные,11
грибы сухие,20
грибы шиитаке,20
грибы шиитаке сухие,20
гриль,20
гриссини,20
грудинка,20
грудинка варено-копченая,20
грудинка копченая,23
грушевое пюре,20
грушевый ликер,18
грушевый сироп,18
грушевый сок,20
грушевый уксус,25
груши,23
груши вяленые,20
грюйер,20
гуава,11
гуанчиале,20
гурьевская каша,20
гусиная грудка копченая,20
гусиная печень,20
гусиный жир,25
гусь,20
гусь тушка,14
дайкон,20
детское питание,20
джем,20
джин,20
джусай,20
диоксид титана,20
долма,20
дорада,11
дорада потрошеная с головой,11
дорада с головой,11
дорада тушка,11
драже,20
дрожжи домашние,20
дрожжи свежие,20
дрожжи сухие,23
дубовая кора,20
душица,20
дыня,20
ежевика,20
ежевика замороженная,20
ерш,20
ёрш-носарь,11
желатин,20
желатин листовой,23
желе,20
желе для торта,17
желирующее вещество,17
желирующий сахар,20
женьшень,20
жидкий дым,20
жимолость,20
жир,20
жир вытопленный,9
жир кулинарный,20
жир растительный,20
заатар,4
завтрак сухой,20
завтрак сухой подушечки,20
загуститель для сливок,20
зайчатина,20
закваска,27
закваска вечная,20
заменитель сахара,23
заменитель сахара стевия,20
заправка для салатов готовая,20
зверобой,23
зелень,20
зелень рубленая,20
земляника,23
земляника замороженная,20
зефир,20
зира,20
злаковые хлопья,20
зубатка,20
зубатка филе,20
изолят соевого протеина,20
изюм,20
изюм без косточек,20
изюм белый,20
изюм черный,20
икра,20
икра вяленой рыбы,20
икра горбуши зернистая,20
икра красная,20
икра красной рыбы мелкая,20
икра летучей рыбы,20
икра лосося,20
икра мойвы,20
икра палтуса,20
икра судака,20
икра черная,20
имбирное варенье,20
имбирное печенье,23
имбирные цукаты,25
имбирь засахаренный,20
имбирь корень,20
имбирь маринованный,20
имбирь молотый,20
индейка,20
индейка голень,20
индейка грудка,20
индейка копченая,20
индейка тушка,11
индейка фарш,20
индейка филе,20
индоутка,11
индюшачья печень,20
инжир,20
инжир свежий,20
инжир сушеный,20
ирга,20
ириски,20
итальянские травы,20
йогурт,20
йогурт греческий,20
йогурт жирный,20
йогурт козий,20
йогурт натуральный,20
йогурт нежирный,20
йогурт обезжиренный,20
йогурт фруктовый,20
кабачки,20
кабачки замороженные,20
кабачки молодые,20
каджунская смесь специй,25
какао,21
какао-бобы,20
какао-масло,20
какао-порошок,23
какао-порошок обезжиренный,20
какао сгущенное,7
калина,23
калина протертая,20
калинджи семена,29
кальвадос,20
кальмары,20
кальмары вареные,20
кальмары замороженные,20
кальмары консервированные,20
кальмары филе,11
камамбер,17
камбала,20
камбала филе,20
кампари,18
кандурин золотой,29
каннеллони,20
капеллини,20
каперсы,20
каперсы в винном уксусе,20
каперсы маринованные,20
капуста белокочанная,20
капуста брюссельская,20
капуста брюссельская замороженная,20
капуста кале,20
капуста квашеная,23
капуста кольраби,20
капуста краснокочанная,20
капуста морская,23
капуста морская замороженная,20
капуста морская сушеная,20
капуста пекинская,20
капуста савойская,20
капуста цветная,20
капуста цветная замороженная,20
капустный рассол,20
капучино,20
каракатица,20
каракатица очищенная,20
карамбола,20
карамель,18
карамельный соус,20
карамель с начинкой,20
карамель соленая,20
карась,20
карбонад,20
кардамон,20
кардамон зерна,29
кардамон молотый,20
кардамон стручки,11
каркаде,20
карп,20
карп зеркальный,14
карп филе,14
карри,20
карри листья,20
карри паста,27
картофель,20
картофель вареный,20
картофель вареный в мундире,20
картофель молодой,20
картофельное пюре,23
картофельные ньокки,20
картофельные хлопья,20
картофельные чипсы,20
картофельный крахмал,20
картофельный отвар,20
картофельный хэш замороженный,20
картофель печеный,20
катык,20
каффир-лайм листья,23
каша,20
каша для детского питания,20
каштановая мука,20
каштановый крем,20
каштаны,20
каштаны вареные,20
каштаны консервированные,20
каштаны очищенные,20
квас,20
квасное сусло,20
квасной концентрат сухой,17
квас хлебный,20
кедровая мука,20
кедровые орехи,20
кедровые орехи жареные,20
кета,20
кетчуп острый,23
кетчуп томатный,20
кетчуп тосканский,25
кетчуп шашлычный,20
кефаль,20
кефир,23
кефир 1%,20
"кефир 2,5%",20
"кефир 3,2%",20
кефир обезжиренный,20
кешью,20
кивано,20
киви,14
киви желе,20
кижуч,20
кижуч горячего копчения филе,20
кизил,20
килька,20
кимчи,20
кинза свежая,3
кинза сушеная,20
киноа,20
киноа молотая,20
кипяток,20
кирш,25
кисель,20
кисель сухой,20
кисломолочный напиток Тан,18
кишки,20
клейковина,20
клементины,20
кленовый сироп,20
клубника,20
клубника в сиропе,20
клубника замороженная,20
"клубника, протертая с сахаром",20
клубника сушеная,20
клубничное варенье,20
клубничное желе,17
клубничное пюре,20
клубничный джем,20
клубничный джем густой,18
клубничный компот,9
клубничный ликер,20
клубничный сироп,20
клюква,20
клюква вяленая,20
клюква замороженная,20
"клюква, протертая с сахаром",20
клюквенное варенье,20
клюквенный джем,20
клюквенный морс,25
клюквенный сироп,20
клюквенный соус,20
козлиная печень,20
козлятина молодая,14
кока-кола,25
кокосовая вода,9
кокосовая мука,25
кокосовая стружка,20
кокосовая стружка цветная,20
кокосовое масло,18
кокосовое молоко,20
кокосовые сливки,20
кокосовый ликер,25
кокосовый экстракт,20
кокосы,20
кола,20
колбаса,20
колбаса вареная,20
колбаса варено-копченая,20
колбаса копченая,20
колбаса кровяная,20
колбаса полукопченая,20
колбаса сырокопченая,20
колбаска свиная свежая (salsiccia),11
колбаски,20
колбаски для жарки,20
колбаски домашние,11
колбаски охотничьи,20
колбаски сырокопченые,11
компот,20
конопляное масло,25
конопля семена,20
конфеты,23
конфеты M&M’s,20
конфеты жевательные лакричные,20
конфеты Коровка,20
конфеты Трюфель,20
конфитюр,23
конфитюрка,17
коньяк,20
копчености,20
коренья,23
кориандр,20
кориандр зелень,20
кориандр молотый,20
кориандр семена,20
коринка,25
корица,20
корица молотая,20
корнишоны,20
корнишоны маринованые,20
корюшка,20
корюшка горячего копчения,20
кости,20
кости мозговые,20
кость сахарная,20
кофе в зернах,9
кофе зеленый,20
кофейные зерна в шоколаде,20
кофейный ликер,20
кофейный ликер Kahlua,18
кофейный напиток,18
кофейный сироп,20
кофейный экстракт,18
кофе молотый,25
кофе растворимый,20
кофе свежесваренный,20
кофе черный,20
кофе эспрессо,9
крабовое мясо,20
крабовые палочки,23
краб снежный,23
крабы,20
крапива,20
краситель-гель пищевой,11
краситель пищевой,20
краситель пищевой вишневый,4
краситель пищевой желтый,20
краситель пищевой зеленый,25
краситель пищевой красный,20
краситель пищевой оранжевый,20
краситель пищевой фиолетовый,20
краситель пищевой черный,20
красная смородина,20
"красная смородина, протертая с сахаром",25
красноперка,11
красносмородиновое варенье,20
красный винный соус,20
крахмал,20
креветки,20
креветки замороженные,20
креветки королевские,20
креветки очищенные,20
креветки очищенные в рассоле,20
креветки салатные,20
креветки сушеные,20
креветки тигровые,20
крекер,20
крекер соленый,20
крем заварной,20
крем заварной порошковый,20
крем-фреш,20
кресс-салат,20
кровь,18
кролик,20
кролик тушка,20
кролик филе,20
кроличья печень,20
круассаны,23
крутоны мелкие,20
крыжовник,20
крыжовниковое варенье,7
кукуруза,20
кукуруза замороженная,20
кукуруза консервированная,20
кукуруза обжаренная кикос,20
кукурузная крупа,20
кукурузная мука,20
кукурузное масло,20
кукурузные лепешки,11
кукурузные палочки,20
кукурузные хлопья,20
кукурузные хлопья глазированные,20
кукурузные чипсы,20
кукурузный (золотой) сироп,20
кукурузный крахмал,23
кумин,20
кумкваты,21
кунжут,20
кунжутная мука,20
кунжутная паста,20
кунжутное масло,20
кунжутные семечки,23
кунжут черный,29
купаты,11
